prompt_id,source_prompt_id,family_id,source_cluster_id,query_position,swapped_position,source_input_ids,input_ids,schema_version
qcontrol_2cb7f45022571b40,qseq_c314e0f43b43164d,length_64_gap_8,qcluster_locked_test_0055,63,39,3028 143162 90669 26629 40060 118846 15888 108610 102084 50987 73468 43336 14876 119539 126030 35292 2895 95401 3992 92343 67051 27952 94308 99664 53952 148159 49621 24622 104164 94957 84239 111671 83235 44066 15285 125490 102037 3535 148270 52671 142426 130217 16756 124536 131845 26119 108318 106238 150308 669 94499 79170 21261 130638 6800 63987 145076 22030 14123 85740 49772 131763 57800 63987,3028 143162 90669 26629 40060 118846 15888 108610 102084 50987 73468 43336 14876 119539 126030 35292 2895 95401 3992 92343 67051 27952 94308 99664 53952 148159 49621 24622 104164 94957 84239 111671 83235 44066 15285 125490 102037 3535 148270 63987 142426 130217 16756 124536 131845 26119 108318 106238 150308 669 94499 79170 21261 130638 6800 63987 145076 22030 14123 85740 49772 131763 57800 52671,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_b48650c85415b205,qseq_facd4f75d89cf3da,length_64_gap_8,qcluster_locked_test_0056,63,47,139767 142470 89021 13226 85292 79108 117639 2818 128012 92695 73594 139275 78156 91793 54774 59491 127743 30915 66211 131704 31635 119754 78937 29723 113869 87106 79237 115210 122516 104977 65328 132661 67912 102023 97281 145692 111809 47425 44337 70060 9787 26780 47575 1128 96812 20729 122895 23463 101485 9429 93249 121112 52349 13683 78740 87370 19825 28920 123710 81125 43729 124431 90514 87370,139767 142470 89021 13226 85292 79108 117639 2818 128012 92695 73594 139275 78156 91793 54774 59491 127743 30915 66211 131704 31635 119754 78937 29723 113869 87106 79237 115210 122516 104977 65328 132661 67912 102023 97281 145692 111809 47425 44337 70060 9787 26780 47575 1128 96812 20729 122895 87370 101485 9429 93249 121112 52349 13683 78740 87370 19825 28920 123710 81125 43729 124431 90514 23463,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_a2e30634658c2ef5,qseq_f66a878e6c696df4,length_64_gap_8,qcluster_locked_test_0057,63,13,57368 16572 104997 63577 88753 10816 84988 78082 67219 130795 85657 38265 151349 64177 100308 3300 8208 133659 14603 42968 75608 44538 127463 75300 89412 38329 28911 131473 67287 22373 125014 92207 120283 87003 15073 97997 23013 130227 42507 126607 57127 2325 148402 88812 70227 2225 39580 91810 65384 128965 60199 125795 45793 4745 128781 50890 71807 28822 33628 24354 15285 19533 75677 50890,57368 16572 104997 63577 88753 10816 84988 78082 67219 130795 85657 38265 151349 50890 100308 3300 8208 133659 14603 42968 75608 44538 127463 75300 89412 38329 28911 131473 67287 22373 125014 92207 120283 87003 15073 97997 23013 130227 42507 126607 57127 2325 148402 88812 70227 2225 39580 91810 65384 128965 60199 125795 45793 4745 128781 50890 71807 28822 33628 24354 15285 19533 75677 64177,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_b3550f5a7ca34b84,qseq_b089a4d5ad46654d,length_64_gap_8,qcluster_locked_test_0058,63,4,114147 16108 60089 125646 89021 98671 89736 63413 54401 10816 81106 99340 80001 68476 23238 104676 111809 91371 141922 142051 142924 47425 51695 56384 36230 113869 65024 37477 92028 43647 93344 21066 47058 127559 28356 28478 35095 70026 31173 130660 49460 130041 37703 23856 68773 74235 109595 30177 36578 68075 122543 36591 54266 11342 131165 48980 134297 122467 79717 5847 99788 6265 101254 48980,114147 16108 60089 125646 48980 98671 89736 63413 54401 10816 81106 99340 80001 68476 23238 104676 111809 91371 141922 142051 142924 47425 51695 56384 36230 113869 65024 37477 92028 43647 93344 21066 47058 127559 28356 28478 35095 70026 31173 130660 49460 130041 37703 23856 68773 74235 109595 30177 36578 68075 122543 36591 54266 11342 131165 48980 134297 122467 79717 5847 99788 6265 101254 89021,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_90c023968b803bdd,qseq_87bf7047f5c133a3,length_64_gap_8,qcluster_locked_test_0059,63,43,57651 5113 43729 137988 102990 10173 108850 102926 91810 126146 104713 72278 85634 87661 125646 40554 37152 72415 83627 137037 140277 86538 147103 16072 129211 106303 21068 134439 40220 134607 71277 11454 136019 28522 112516 87020 56830 22373 145140 33745 78210 122298 139523 148042 135211 105120 75095 66844 105620 104847 59808 75677 6749 132363 69593 108501 27344 96516 73985 145526 52280 1709 41812 108501,57651 5113 43729 137988 102990 10173 108850 102926 91810 126146 104713 72278 85634 87661 125646 40554 37152 72415 83627 137037 140277 86538 147103 16072 129211 106303 21068 134439 40220 134607 71277 11454 136019 28522 112516 87020 56830 22373 145140 33745 78210 122298 139523 108501 135211 105120 75095 66844 105620 104847 59808 75677 6749 132363 69593 108501 27344 96516 73985 145526 52280 1709 41812 148042,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_b4ac37975714b68a,qseq_2d000a92fd927162,length_64_gap_8,qcluster_locked_test_0060,63,42,38469 102720 37451 58948 61862 35559 125553 70529 107995 148159 15546 139523 124174 119333 72359 140693 69719 120013 22461 135273 80460 63975 3788 128917 30414 86316 35549 63420 7747 67718 64304 68044 22183 15879 147550 84382 57680 133349 79753 21279 8634 126048 29670 85766 4054 32619 8211 98413 71153 82716 29571 81532 131750 87107 12695 20768 134355 131473 73878 66324 30177 71987 96229 20768,38469 102720 37451 58948 61862 35559 125553 70529 107995 148159 15546 139523 124174 119333 72359 140693 69719 120013 22461 135273 80460 63975 3788 128917 30414 86316 35549 63420 7747 67718 64304 68044 22183 15879 147550 84382 57680 133349 79753 21279 8634 126048 20768 85766 4054 32619 8211 98413 71153 82716 29571 81532 131750 87107 12695 20768 134355 131473 73878 66324 30177 71987 96229 29670,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_9fc5e860ef52c37c,qseq_e33a03676578a287,length_64_gap_8,qcluster_locked_test_0061,63,35,146181 75244 52800 27747 144366 146879 81286 123363 139377 10582 7420 74636 38227 125286 33198 51058 57267 86316 18837 92880 34654 65078 1128 96378 50086 121240 69633 127391 101485 62639 130917 53674 15893 102084 92900 137629 4916 28985 57827 110088 91057 150609 55958 14195 121354 70358 16661 45460 92056 87384 95430 59078 73709 99736 21637 72855 93533 131160 102023 91826 42817 115794 67771 72855,146181 75244 52800 27747 144366 146879 81286 123363 139377 10582 7420 74636 38227 125286 33198 51058 57267 86316 18837 92880 34654 65078 1128 96378 50086 121240 69633 127391 101485 62639 130917 53674 15893 102084 92900 72855 4916 28985 57827 110088 91057 150609 55958 14195 121354 70358 16661 45460 92056 87384 95430 59078 73709 99736 21637 72855 93533 131160 102023 91826 42817 115794 67771 137629,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_65b3570efb3c5a29,qseq_94365f847aae4c33,length_64_gap_8,qcluster_locked_test_0062,63,29,120886 1377 34055 83045 10761 80156 141922 20735 37477 65283 1125 68286 56830 147603 10805 60378 126225 130651 82246 88800 64785 81157 76819 95430 101624 98910 62175 125894 35578 126853 132545 102968 141946 111724 130497 127342 35333 96766 123735 54957 99859 57569 133970 20498 84227 86204 106385 112516 83664 61997 113058 107505 43316 52567 88264 147629 40245 70344 106199 47962 22632 108889 19868 147629,120886 1377 34055 83045 10761 80156 141922 20735 37477 65283 1125 68286 56830 147603 10805 60378 126225 130651 82246 88800 64785 81157 76819 95430 101624 98910 62175 125894 35578 147629 132545 102968 141946 111724 130497 127342 35333 96766 123735 54957 99859 57569 133970 20498 84227 86204 106385 112516 83664 61997 113058 107505 43316 52567 88264 147629 40245 70344 106199 47962 22632 108889 19868 126853,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_077a3c8a3a2641d0,qseq_c14f22f756b6686e,length_64_gap_8,qcluster_locked_test_0063,63,61,123429 76926 115608 145068 146451 70645 150609 73409 36618 3513 30478 57614 18001 52696 62153 111570 63438 145224 30248 78740 141922 93281 125443 81164 118707 91917 58104 146324 16595 38329 101118 54310 113275 47425 14308 83235 6234 68564 77689 87701 591 23835 126822 91724 20332 17254 40485 116231 61857 5088 123774 144857 99392 118940 80298 16433 111809 30161 115802 115894 64041 89625 26756 16433,123429 76926 115608 145068 146451 70645 150609 73409 36618 3513 30478 57614 18001 52696 62153 111570 63438 145224 30248 78740 141922 93281 125443 81164 118707 91917 58104 146324 16595 38329 101118 54310 113275 47425 14308 83235 6234 68564 77689 87701 591 23835 126822 91724 20332 17254 40485 116231 61857 5088 123774 144857 99392 118940 80298 16433 111809 30161 115802 115894 64041 16433 26756 89625,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_d6e67cced754feca,qseq_48282beca0e70e3a,length_64_gap_8,qcluster_locked_test_0064,63,7,106656 59891 38248 14148 51058 125254 136906 66286 105645 17763 61826 134837 124619 112239 72168 79576 14530 136572 110133 21564 39829 40559 118365 148134 32115 127483 33426 96766 49645 3513 7831 79263 21747 109988 49711 74301 10021 76520 72875 145765 55870 111784 17923 25638 126530 143144 147063 149052 27552 140363 8379 21840 111331 112699 78880 123710 87020 81286 2325 57193 21188 96378 73409 123710,106656 59891 38248 14148 51058 125254 136906 123710 105645 17763 61826 134837 124619 112239 72168 79576 14530 136572 110133 21564 39829 40559 118365 148134 32115 127483 33426 96766 49645 3513 7831 79263 21747 109988 49711 74301 10021 76520 72875 145765 55870 111784 17923 25638 126530 143144 147063 149052 27552 140363 8379 21840 111331 112699 78880 123710 87020 81286 2325 57193 21188 96378 73409 66286,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_10f0afedc70c4f8f,qseq_6c7ab307e5289646,length_64_gap_8,qcluster_locked_test_0065,63,52,33270 150887 63817 73783 37242 67064 9046 87384 54029 146451 54087 4743 40559 33325 29035 140541 84661 59126 42881 66602 91955 129932 80636 30908 51975 8976 36918 65885 39091 64304 97042 9787 7977 126048 137667 67822 131750 26676 24207 126853 116487 148859 63975 17034 49061 67912 8621 141163 39768 24781 45602 106998 120515 56985 75005 79576 97261 15138 68841 91014 11224 121480 88079 79576,33270 150887 63817 73783 37242 67064 9046 87384 54029 146451 54087 4743 40559 33325 29035 140541 84661 59126 42881 66602 91955 129932 80636 30908 51975 8976 36918 65885 39091 64304 97042 9787 7977 126048 137667 67822 131750 26676 24207 126853 116487 148859 63975 17034 49061 67912 8621 141163 39768 24781 45602 106998 79576 56985 75005 79576 97261 15138 68841 91014 11224 121480 88079 120515,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_7204192f68de3383,qseq_778d3fe0f7d2c832,length_64_gap_8,qcluster_locked_test_0066,63,20,34418 21840 105171 22833 48567 20802 61022 53279 20980 47106 81955 142350 62428 29021 61642 54821 21483 67051 118641 63583 130227 23578 100210 120174 144199 25015 125677 12277 110088 21692 151565 62500 2286 78245 33112 100509 48098 36591 115894 23151 6372 5377 29571 108344 120887 148924 118665 18671 16450 3535 61435 43534 61817 64785 92207 121911 147603 76448 93955 126451 130743 39233 143585 121911,34418 21840 105171 22833 48567 20802 61022 53279 20980 47106 81955 142350 62428 29021 61642 54821 21483 67051 118641 63583 121911 23578 100210 120174 144199 25015 125677 12277 110088 21692 151565 62500 2286 78245 33112 100509 48098 36591 115894 23151 6372 5377 29571 108344 120887 148924 118665 18671 16450 3535 61435 43534 61817 64785 92207 121911 147603 76448 93955 126451 130743 39233 143585 130227,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_ea582a777b80fc4d,qseq_c306e0b4c5afaee9,length_64_gap_8,qcluster_locked_test_0067,63,13,76972 99859 114909 122291 108166 35559 36653 44282 148675 144260 92883 113319 46320 64839 44917 111937 27419 39014 146312 57827 26312 116212 100738 6236 46142 38089 46238 107772 34058 34541 76857 57109 103170 62676 75125 94489 87584 63315 3491 83644 111483 32537 106385 24919 20755 49460 111610 67805 87911 16404 27264 66120 142894 101605 136984 108110 6372 131080 107803 108651 78862 144231 106535 108110,76972 99859 114909 122291 108166 35559 36653 44282 148675 144260 92883 113319 46320 108110 44917 111937 27419 39014 146312 57827 26312 116212 100738 6236 46142 38089 46238 107772 34058 34541 76857 57109 103170 62676 75125 94489 87584 63315 3491 83644 111483 32537 106385 24919 20755 49460 111610 67805 87911 16404 27264 66120 142894 101605 136984 108110 6372 131080 107803 108651 78862 144231 106535 64839,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_7c2a57a39c4a65fd,qseq_b374a15cd707478a,length_64_gap_8,qcluster_locked_test_0068,63,1,75029 91676 119528 21538 116331 149326 21651 21747 127632 1018 100738 101080 107970 28321 56168 67912 78502 87020 65748 132058 147402 18903 11075 136019 37703 95314 37355 17254 116789 119545 51885 131320 90669 124874 17363 97742 49277 137233 34654 73382 99392 59490 99727 8621 65622 108182 145321 93489 111692 547 27264 38089 11286 14148 80114 24011 104030 148351 28505 77524 78588 72057 125495 24011,75029 24011 119528 21538 116331 149326 21651 21747 127632 1018 100738 101080 107970 28321 56168 67912 78502 87020 65748 132058 147402 18903 11075 136019 37703 95314 37355 17254 116789 119545 51885 131320 90669 124874 17363 97742 49277 137233 34654 73382 99392 59490 99727 8621 65622 108182 145321 93489 111692 547 27264 38089 11286 14148 80114 24011 104030 148351 28505 77524 78588 72057 125495 91676,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_b95fd76fe1ea8ec5,qseq_ae31ee1074225b90,length_64_gap_8,qcluster_locked_test_0069,63,5,122670 82089 147675 120002 56843 130523 146023 29899 79170 64189 60693 100406 98157 98595 118918 15549 114768 3354 30765 67195 106391 133384 1567 8910 3621 14187 9046 128786 21566 62720 39829 128819 5342 88560 142848 22567 27361 150991 66324 4410 11595 132438 15515 26312 6627 130006 120174 110341 56111 72716 26683 24588 120322 47711 122508 77571 90669 45625 119664 80883 143200 132953 86074 77571,122670 82089 147675 120002 56843 77571 146023 29899 79170 64189 60693 100406 98157 98595 118918 15549 114768 3354 30765 67195 106391 133384 1567 8910 3621 14187 9046 128786 21566 62720 39829 128819 5342 88560 142848 22567 27361 150991 66324 4410 11595 132438 15515 26312 6627 130006 120174 110341 56111 72716 26683 24588 120322 47711 122508 77571 90669 45625 119664 80883 143200 132953 86074 130523,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_b12f85e4b52ef3a3,qseq_68e3ec8c1460e16d,length_64_gap_8,qcluster_locked_test_0070,63,22,150634 49906 95123 92609 80813 65384 48567 11593 66214 25359 119401 91067 142279 77689 37419 139377 1803 3644 25877 101624 16377 60550 83889 129835 46254 147675 27333 126199 30425 668 789 55667 95460 126310 27856 111088 66335 136528 47351 126485 111692 40058 56467 139817 108166 53665 109434 12161 12090 94308 148675 68624 91830 142198 64132 113033 7240 135376 26353 1188 97163 27534 42446 113033,150634 49906 95123 92609 80813 65384 48567 11593 66214 25359 119401 91067 142279 77689 37419 139377 1803 3644 25877 101624 16377 60550 113033 129835 46254 147675 27333 126199 30425 668 789 55667 95460 126310 27856 111088 66335 136528 47351 126485 111692 40058 56467 139817 108166 53665 109434 12161 12090 94308 148675 68624 91830 142198 64132 113033 7240 135376 26353 1188 97163 27534 42446 83889,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_9056c4772f244974,qseq_83c9fc56d7d3bdee,length_64_gap_8,qcluster_locked_test_0071,63,48,120188 32301 51910 54921 145076 83997 105120 39490 111550 109779 80827 3541 26830 33332 19334 118365 28070 117641 133007 45605 92560 38742 66120 69993 3028 86502 126530 149616 92987 99664 41339 90290 73828 124431 117161 132125 44712 57463 132438 63315 2967 87996 72114 53952 145361 132293 47513 16595 9599 8634 12514 121081 32349 76819 111784 17896 104847 47106 69863 134415 122139 47487 137673 17896,120188 32301 51910 54921 145076 83997 105120 39490 111550 109779 80827 3541 26830 33332 19334 118365 28070 117641 133007 45605 92560 38742 66120 69993 3028 86502 126530 149616 92987 99664 41339 90290 73828 124431 117161 132125 44712 57463 132438 63315 2967 87996 72114 53952 145361 132293 47513 16595 17896 8634 12514 121081 32349 76819 111784 17896 104847 47106 69863 134415 122139 47487 137673 9599,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_30c55ebf1bb9ef6c,qseq_b150c06a8e30f207,length_64_gap_8,qcluster_locked_test_0072,63,62,135643 53279 18733 71932 106799 66664 7283 35549 97641 49903 22811 145068 145130 21206 123686 35578 3544 66857 23771 6402 135502 97441 123532 130611 130046 33426 94489 60378 63413 40907 62362 41316 145526 131517 55214 46011 43446 12329 72114 139352 67506 25359 150536 37839 55245 112067 58916 107970 86906 18955 50583 113544 122978 37149 136984 97520 53952 127116 39607 66693 7420 143267 94673 97520,135643 53279 18733 71932 106799 66664 7283 35549 97641 49903 22811 145068 145130 21206 123686 35578 3544 66857 23771 6402 135502 97441 123532 130611 130046 33426 94489 60378 63413 40907 62362 41316 145526 131517 55214 46011 43446 12329 72114 139352 67506 25359 150536 37839 55245 112067 58916 107970 86906 18955 50583 113544 122978 37149 136984 97520 53952 127116 39607 66693 7420 143267 97520 94673,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_132e3487c84f5966,qseq_a3a5d558376c2058,length_64_gap_8,qcluster_locked_test_0073,63,38,140831 3028 97171 67763 35774 84223 113004 95803 62609 133384 15469 49903 60815 55063 151539 95456 34352 101147 60041 2967 39589 128327 137692 98157 9205 123735 68824 92236 47674 48737 36576 108393 47137 9816 72855 148476 149796 61345 90635 83664 26329 122007 29723 33332 144725 11062 130743 28911 26150 3421 103214 72746 134200 130006 15820 85740 130184 103717 129773 102926 80460 20606 37447 85740,140831 3028 97171 67763 35774 84223 113004 95803 62609 133384 15469 49903 60815 55063 151539 95456 34352 101147 60041 2967 39589 128327 137692 98157 9205 123735 68824 92236 47674 48737 36576 108393 47137 9816 72855 148476 149796 61345 85740 83664 26329 122007 29723 33332 144725 11062 130743 28911 26150 3421 103214 72746 134200 130006 15820 85740 130184 103717 129773 102926 80460 20606 37447 90635,observerbench.qwen_induction.matched_non_induction.v1
