example_idx,delta_integrated_squared_error_fo_minus_lifted,delta_integrated_absolute_error_fo_minus_lifted,delta_final_target_abs_error_fo_minus_lifted,delta_final_target_squared_error_fo_minus_lifted,delta_cumulative_collateral_abs_fo_minus_lifted,delta_final_collateral_abs_fo_minus_lifted,delta_actuation_energy_l1_fo_minus_lifted,delta_observer_bias_abs_mean_fo_minus_lifted,delta_max_abs_error_fo_minus_lifted,delta_final_over_initial_squared_error_fo_minus_lifted
770,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
771,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
772,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
773,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
774,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
775,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
776,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
777,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
778,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
779,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
780,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
781,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
782,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
783,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
784,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
785,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
786,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
787,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
788,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
789,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
790,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
791,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
792,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
793,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
794,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
795,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
796,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
797,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
798,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
799,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
800,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
801,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
802,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
803,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
804,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
805,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
806,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
807,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
808,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
809,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
810,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
811,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
812,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
813,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
814,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
815,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
816,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
817,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
818,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
819,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
820,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
821,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
822,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
823,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
824,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
825,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
826,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
827,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
828,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
829,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
830,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
831,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
832,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
833,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
834,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
835,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
836,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
837,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
838,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
839,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
840,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
841,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
842,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
843,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
844,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
845,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
846,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
847,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
848,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
849,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
850,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
851,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
