mask_id,mask_bits,n_heads,n_P,n_B,n_E,pool_id,pool_index,sampling_stratum,size_match_cell,within_cell_index,bank
mask_653d398347a42160,0000000111111,6,0,4,2,phase06_candidate_pool_42,42,broad,n_heads_06,3,candidate
mask_a493e7f7bfdf69d2,0010111001001,6,1,4,1,phase06_candidate_pool_42,42,broad,n_heads_06,0,candidate
mask_4dac7b266269bce1,1011100010010,6,2,3,1,phase06_candidate_pool_42,42,primary_heavy,n_heads_06,2,candidate
mask_74bc00cbaaa49c15,0110010101010,6,2,3,1,phase06_candidate_pool_42,42,primary_heavy,n_heads_06,1,candidate
mask_d52a83e1237c1c1b,1100001101100,6,2,4,0,phase06_candidate_pool_42,42,primary_heavy,n_heads_06,0,candidate
mask_ea238674ed4970f3,0111100110000,6,2,4,0,phase06_candidate_pool_42,42,primary_heavy,n_heads_06,3,candidate
mask_36599ad4a747efbf,0101101010011,7,1,4,2,phase06_candidate_pool_42,42,broad,n_heads_07,3,candidate
mask_838c4081d9747ded,0011010011011,7,1,4,2,phase06_candidate_pool_42,42,broad,n_heads_07,0,candidate
mask_f155203ab6a27412,0010110101011,7,1,4,2,phase06_candidate_pool_42,42,broad,n_heads_07,2,candidate
mask_f8655a37b746df0d,0101010100111,7,1,4,2,phase06_candidate_pool_42,42,broad,n_heads_07,1,candidate
mask_424b1d58e54fc3f4,0110011100011,7,2,3,2,phase06_candidate_pool_42,42,primary_heavy,n_heads_07,3,candidate
mask_9b2ec33a063383b0,1101010011010,7,2,4,1,phase06_candidate_pool_42,42,primary_heavy,n_heads_07,0,candidate
mask_a818e5192e932dc3,1111101000001,7,3,3,1,phase06_candidate_pool_42,42,primary_heavy,n_heads_07,2,candidate
mask_efcf3eda306c31c3,0110100110011,7,2,3,2,phase06_candidate_pool_42,42,primary_heavy,n_heads_07,1,candidate
mask_5c01672e4083b331,1000101011111,8,1,5,2,phase06_candidate_pool_42,42,broad,n_heads_08,0,candidate
mask_de1af5532ffd6920,0000111110111,8,0,6,2,phase06_candidate_pool_42,42,broad,n_heads_08,1,candidate
mask_fff96a73eee3d3ae,0011110101011,8,1,5,2,phase06_candidate_pool_42,42,broad,n_heads_08,2,candidate
mask_797f1c28e2ce53ef,1100111101001,8,2,5,1,phase06_candidate_pool_42,42,primary_heavy,n_heads_08,1,candidate
mask_975328fc47731b27,1010110100111,8,2,4,2,phase06_candidate_pool_42,42,primary_heavy,n_heads_08,2,candidate
mask_fe0f4fc0af364673,0111110001011,8,2,4,2,phase06_candidate_pool_42,42,primary_heavy,n_heads_08,0,candidate
mask_6fa4b64d9bde2b7a,1000111111110,9,1,7,1,phase06_candidate_pool_42,42,broad,n_heads_09,0,candidate
mask_c2549af4c5b612e5,1111100111010,9,3,5,1,phase06_candidate_pool_42,42,primary_heavy,n_heads_09,0,candidate
mask_a683f3f75dbcfdd6,0010110000100,4,1,3,0,phase06_candidate_pool_43,43,broad,n_heads_04,0,candidate
mask_f7267f10c4638ece,0110001000001,4,2,1,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_04,0,candidate
mask_2136507cb0843491,0010110100100,5,1,4,0,phase06_candidate_pool_43,43,broad,n_heads_05,2,candidate
mask_2682d3e873be0249,0001101000011,5,0,3,2,phase06_candidate_pool_43,43,broad,n_heads_05,0,candidate
mask_874a51bb8dd1a79c,1001100110000,5,1,4,0,phase06_candidate_pool_43,43,broad,n_heads_05,1,candidate
mask_4d3bf9bdd4048598,1100000010110,5,2,2,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_05,1,candidate
mask_8d8914263622c5a4,1100001100100,5,2,3,0,phase06_candidate_pool_43,43,primary_heavy,n_heads_05,2,candidate
mask_f3ff9507b5de8e64,0110000100101,5,2,2,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_05,0,candidate
mask_52acaa8b97e65fde,0101001100110,6,1,4,1,phase06_candidate_pool_43,43,broad,n_heads_06,3,candidate
mask_61f2736f6e825c43,0101000010111,6,1,3,2,phase06_candidate_pool_43,43,broad,n_heads_06,2,candidate
mask_91fdd4d03b5768e7,0010001101011,6,1,3,2,phase06_candidate_pool_43,43,broad,n_heads_06,1,candidate
mask_9404fdf16e5ad714,0101001100101,6,1,4,1,phase06_candidate_pool_43,43,broad,n_heads_06,0,candidate
mask_211d0c7debf09a64,0111100101000,6,2,4,0,phase06_candidate_pool_43,43,primary_heavy,n_heads_06,0,candidate
mask_28ca683babec0d8d,1110000010110,6,3,2,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_06,1,candidate
mask_5b47117c4aa8104e,0110101100001,6,2,3,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_06,3,candidate
mask_77c6488b59818866,1101010010010,6,2,3,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_06,2,candidate
mask_02a7f762a96a3f3b,0100101101101,7,1,5,1,phase06_candidate_pool_43,43,broad,n_heads_07,3,candidate
mask_0d5960085c603016,0011100010111,7,1,4,2,phase06_candidate_pool_43,43,broad,n_heads_07,0,candidate
mask_9381d4a78118126e,0000111100111,7,0,5,2,phase06_candidate_pool_43,43,broad,n_heads_07,1,candidate
mask_d1faf80a832d18c5,0100110111100,7,1,6,0,phase06_candidate_pool_43,43,broad,n_heads_07,2,candidate
mask_4de041251b01a5c9,1011001001110,7,2,4,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_07,3,candidate
mask_b14d679f564ea3f4,1110110001010,7,3,3,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_07,2,candidate
mask_c571c94de7bd848a,0110111000011,7,2,3,2,phase06_candidate_pool_43,43,primary_heavy,n_heads_07,1,candidate
mask_df0349460b550e82,0111001011100,7,2,5,0,phase06_candidate_pool_43,43,primary_heavy,n_heads_07,0,candidate
mask_2d56a8de98ae3081,1001011101110,8,1,6,1,phase06_candidate_pool_43,43,broad,n_heads_08,0,candidate
mask_79ad6234f6871109,0100101111110,8,1,6,1,phase06_candidate_pool_43,43,broad,n_heads_08,1,candidate
mask_e4564740a5c90b5b,1001001111101,8,1,6,1,phase06_candidate_pool_43,43,broad,n_heads_08,2,candidate
mask_7e287c0c29aca6d9,1111101100010,8,3,4,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_08,1,candidate
mask_cbbeadda628ca3b4,0111010111010,8,2,5,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_08,0,candidate
mask_fbc5ecc030ad7836,1111001101010,8,3,4,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_08,2,candidate
mask_df9729c93e8cb0af,1001110101111,9,1,6,2,phase06_candidate_pool_43,43,broad,n_heads_09,0,candidate
mask_a068abd4ae646db4,1101101110110,9,2,6,1,phase06_candidate_pool_43,43,primary_heavy,n_heads_09,0,candidate
mask_b95b3cef3952921c,1000110001000,4,1,3,0,phase06_candidate_pool_44,44,broad,n_heads_04,0,candidate
mask_b983444aff475145,1100000001010,4,2,1,1,phase06_candidate_pool_44,44,primary_heavy,n_heads_04,0,candidate
mask_aded48fc2a50edb4,0001010011010,5,0,4,1,phase06_candidate_pool_44,44,broad,n_heads_05,1,candidate
mask_d6f20c3b04f6b059,0001010110001,5,0,4,1,phase06_candidate_pool_44,44,broad,n_heads_05,0,candidate
mask_f634811d8d88a081,0011001001010,5,1,3,1,phase06_candidate_pool_44,44,broad,n_heads_05,2,candidate
mask_12df70d97dce178a,1100001101000,5,2,3,0,phase06_candidate_pool_44,44,primary_heavy,n_heads_05,1,candidate
mask_81ae12a97e887093,1010010001001,5,2,2,1,phase06_candidate_pool_44,44,primary_heavy,n_heads_05,0,candidate
mask_ebb2d1ac70bf55aa,1010000110100,5,2,3,0,phase06_candidate_pool_44,44,primary_heavy,n_heads_05,2,candidate
mask_128a07b7cbc2dc57,0101110001010,6,1,4,1,phase06_candidate_pool_44,44,broad,n_heads_06,0,candidate
mask_778b7db1e243e27d,1001100011001,6,1,4,1,phase06_candidate_pool_44,44,broad,n_heads_06,3,candidate
mask_9db1837f19daa5a4,1001000110110,6,1,4,1,phase06_candidate_pool_44,44,broad,n_heads_06,1,candidate
mask_ab6b40db45d136d9,1000101111000,6,1,5,0,phase06_candidate_pool_44,44,broad,n_heads_06,2,candidate
mask_1fc27d3599ddce5e,1100111000100,6,2,4,0,phase06_candidate_pool_44,44,primary_heavy,n_heads_06,1,candidate
mask_7932367fa0ab20fb,1110010001100,6,3,3,0,phase06_candidate_pool_44,44,primary_heavy,n_heads_06,3,candidate
mask_7a81d8803b0a33d3,1010010010110,6,2,3,1,phase06_candidate_pool_44,44,primary_heavy,n_heads_06,2,candidate
mask_f93a006f450210cd,0111000010101,6,2,3,1,phase06_candidate_pool_44,44,primary_heavy,n_heads_06,0,candidate
mask_2ee2f0370ed39326,0100111101010,7,1,5,1,phase06_candidate_pool_44,44,broad,n_heads_07,2,candidate
mask_3a60d153a8033588,0010100110111,7,1,4,2,phase06_candidate_pool_44,44,broad,n_heads_07,3,candidate
mask_e4969c73edae88b7,0010011110101,7,1,5,1,phase06_candidate_pool_44,44,broad,n_heads_07,0,candidate
mask_f4c5b67bf9978905,0011011110010,7,1,5,1,phase06_candidate_pool_44,44,broad,n_heads_07,1,candidate
mask_6a7010ce4cc560c0,1110010010011,7,3,2,2,phase06_candidate_pool_44,44,primary_heavy,n_heads_07,2,candidate
mask_c471edca5df503dd,0110101010101,7,2,4,1,phase06_candidate_pool_44,44,primary_heavy,n_heads_07,0,candidate
mask_e9c4d90712e7ad73,1100001110110,7,2,4,1,phase06_candidate_pool_44,44,primary_heavy,n_heads_07,1,candidate
mask_f835f6c8a3a83ded,1101101000011,7,2,3,2,phase06_candidate_pool_44,44,primary_heavy,n_heads_07,3,candidate
mask_ab1a7c24ca490c17,0100101111011,8,1,5,2,phase06_candidate_pool_44,44,broad,n_heads_08,1,candidate
mask_b55368d550010875,0011111001011,8,1,5,2,phase06_candidate_pool_44,44,broad,n_heads_08,2,candidate
mask_c57c1bb6eef13a85,0011101011011,8,1,5,2,phase06_candidate_pool_44,44,broad,n_heads_08,0,candidate
mask_f2ad790d8b0df8ea,0110011101011,8,2,4,2,phase06_candidate_pool_44,44,primary_heavy,n_heads_08,0,candidate
mask_f96f4d263f692f61,1010010110111,8,2,4,2,phase06_candidate_pool_44,44,primary_heavy,n_heads_08,1,candidate
mask_fcda4078e91b1192,1100000111111,8,2,4,2,phase06_candidate_pool_44,44,primary_heavy,n_heads_08,2,candidate
mask_9233a4243e345379,1001011110111,9,1,6,2,phase06_candidate_pool_44,44,broad,n_heads_09,0,candidate
mask_4eb73b5d3fb9db71,1100111010111,9,2,5,2,phase06_candidate_pool_44,44,primary_heavy,n_heads_09,0,candidate
mask_1740db587b2ef31c,0000101001001,4,0,3,1,phase06_candidate_pool_45,45,broad,n_heads_04,0,candidate
mask_d239939cfb83ef4f,0110010000100,4,2,2,0,phase06_candidate_pool_45,45,primary_heavy,n_heads_04,0,candidate
mask_2de1faf8d83a0f73,0001111000001,5,0,4,1,phase06_candidate_pool_45,45,broad,n_heads_05,2,candidate
mask_ce23cad77be0f140,1000001101100,5,1,4,0,phase06_candidate_pool_45,45,broad,n_heads_05,1,candidate
mask_e38d36046aaaea67,0100010100110,5,1,3,1,phase06_candidate_pool_45,45,broad,n_heads_05,0,candidate
mask_29f6eae51aa3640f,1010000110010,5,2,2,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_05,2,candidate
mask_826bd75630a80cb5,1010001000101,5,2,2,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_05,1,candidate
mask_8efb0ba73eeb5613,1011010000010,5,2,2,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_05,0,candidate
mask_51ee53ea3c388928,0010101000111,6,1,3,2,phase06_candidate_pool_45,45,broad,n_heads_06,0,candidate
mask_9fb67e760d56e211,0000010011111,6,0,4,2,phase06_candidate_pool_45,45,broad,n_heads_06,3,candidate
mask_cca12e052298e803,0011000110011,6,1,3,2,phase06_candidate_pool_45,45,broad,n_heads_06,1,candidate
mask_fb62724b4566a618,0100011110001,6,1,4,1,phase06_candidate_pool_45,45,broad,n_heads_06,2,candidate
mask_4d88bbbfb1fa69ad,1110010100001,6,3,2,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_06,0,candidate
mask_6e9c823b3458feb9,1101001010100,6,2,4,0,phase06_candidate_pool_45,45,primary_heavy,n_heads_06,1,candidate
mask_db813ae2b62f46bc,0111000100101,6,2,3,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_06,2,candidate
mask_ea334e3dedf6b623,1010010000111,6,2,2,2,phase06_candidate_pool_45,45,primary_heavy,n_heads_06,3,candidate
mask_270e983a70b4117f,1001001001111,7,1,4,2,phase06_candidate_pool_45,45,broad,n_heads_07,0,candidate
mask_2a733cadd07c9797,0100111001110,7,1,5,1,phase06_candidate_pool_45,45,broad,n_heads_07,1,candidate
mask_7f741e370318524b,0011111011000,7,1,6,0,phase06_candidate_pool_45,45,broad,n_heads_07,3,candidate
mask_95ab3f5813e37a3e,0010111110100,7,1,6,0,phase06_candidate_pool_45,45,broad,n_heads_07,2,candidate
mask_1b5a9457682fc335,0111000110011,7,2,3,2,phase06_candidate_pool_45,45,primary_heavy,n_heads_07,0,candidate
mask_3ff08c6ebba1ba13,1101100001101,7,2,4,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_07,2,candidate
mask_6696e892a6b76f33,1110010100101,7,3,3,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_07,3,candidate
mask_6db1f38a730335fd,1100010110101,7,2,4,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_07,1,candidate
mask_03034d336d8eaf7b,0011101111001,8,1,6,1,phase06_candidate_pool_45,45,broad,n_heads_08,1,candidate
mask_6c11fd4b460a2be1,1000111110101,8,1,6,1,phase06_candidate_pool_45,45,broad,n_heads_08,0,candidate
mask_9e10dda18ce5c202,1000101111101,8,1,6,1,phase06_candidate_pool_45,45,broad,n_heads_08,2,candidate
mask_181346430c4d6d51,1010110110101,8,2,5,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_08,0,candidate
mask_378f966619a8fe25,1111101000101,8,3,4,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_08,2,candidate
mask_c9755dd48b38619c,1111010101001,8,3,4,1,phase06_candidate_pool_45,45,primary_heavy,n_heads_08,1,candidate
mask_28d50d001014ebc8,0011011111110,9,1,7,1,phase06_candidate_pool_45,45,broad,n_heads_09,0,candidate
mask_fb517c5844a58ab4,1110111010011,9,3,4,2,phase06_candidate_pool_45,45,primary_heavy,n_heads_09,0,candidate
mask_6438f80f8721a48b,0011000101000,4,1,3,0,phase06_candidate_pool_46,46,broad,n_heads_04,0,candidate
mask_1fbcdcf2c8ef78a5,1100000010100,4,2,2,0,phase06_candidate_pool_46,46,primary_heavy,n_heads_04,0,candidate
mask_6d9272618582bcab,0000010011110,5,0,4,1,phase06_candidate_pool_46,46,broad,n_heads_05,2,candidate
mask_cf6adad56f9e19ff,0011010100010,5,1,3,1,phase06_candidate_pool_46,46,broad,n_heads_05,1,candidate
mask_d4ac79b74966b907,0001110011000,5,0,5,0,phase06_candidate_pool_46,46,broad,n_heads_05,0,candidate
mask_1c72465674cf4c69,1010101000010,5,2,2,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_05,0,candidate
mask_6e9c7766530cabfe,0110110000001,5,2,2,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_05,2,candidate
mask_a314dae360b417f5,1101010000100,5,2,3,0,phase06_candidate_pool_46,46,primary_heavy,n_heads_05,1,candidate
mask_4ec1311f5dfb288e,0001101101100,6,0,6,0,phase06_candidate_pool_46,46,broad,n_heads_06,2,candidate
mask_550fdaf6a8b6da7c,1001110001100,6,1,5,0,phase06_candidate_pool_46,46,broad,n_heads_06,3,candidate
mask_bb709decc0184080,0101011000011,6,1,3,2,phase06_candidate_pool_46,46,broad,n_heads_06,0,candidate
mask_bc4b4f48d9561a96,0001001111001,6,0,5,1,phase06_candidate_pool_46,46,broad,n_heads_06,1,candidate
mask_3a43f2f94887e79a,0111000110001,6,2,3,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_06,3,candidate
mask_729a5c09d1b7b870,0111110000100,6,2,4,0,phase06_candidate_pool_46,46,primary_heavy,n_heads_06,2,candidate
mask_aea45e0d1a42be98,0111010001001,6,2,3,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_06,0,candidate
mask_ed367700f95de48a,1010000101101,6,2,3,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_06,1,candidate
mask_6020ff19134a2636,0011101111000,7,1,6,0,phase06_candidate_pool_46,46,broad,n_heads_07,2,candidate
mask_bad11b247dc7b01b,0101111000011,7,1,4,2,phase06_candidate_pool_46,46,broad,n_heads_07,0,candidate
mask_bb2ee74b2f22fc41,0100110110011,7,1,4,2,phase06_candidate_pool_46,46,broad,n_heads_07,1,candidate
mask_bbcba7788cffa51c,0100011101110,7,1,5,1,phase06_candidate_pool_46,46,broad,n_heads_07,3,candidate
mask_8acbe92f49f489fa,1101001101100,7,2,5,0,phase06_candidate_pool_46,46,primary_heavy,n_heads_07,0,candidate
mask_9f90d159fc0e2e17,0110100011101,7,2,4,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_07,2,candidate
mask_b42cbca969ef6408,1100010010111,7,2,3,2,phase06_candidate_pool_46,46,primary_heavy,n_heads_07,3,candidate
mask_cb5aeeb4296eaa6c,0110010011110,7,2,4,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_07,1,candidate
mask_797dccfa71c45cbd,0011101101110,8,1,6,1,phase06_candidate_pool_46,46,broad,n_heads_08,2,candidate
mask_8ac8122bf50b1fc2,0101100101111,8,1,5,2,phase06_candidate_pool_46,46,broad,n_heads_08,0,candidate
mask_a0b89b61f06f6b1b,0010101011111,8,1,5,2,phase06_candidate_pool_46,46,broad,n_heads_08,1,candidate
mask_07925c231a40da13,1100010110111,8,2,4,2,phase06_candidate_pool_46,46,primary_heavy,n_heads_08,2,candidate
mask_32083b90cbe58d29,1110111100010,8,3,4,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_08,0,candidate
mask_8bdd59540c5ad628,0111011101010,8,2,5,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_08,1,candidate
mask_a3c9d15eccac8be8,0011110111011,9,1,6,2,phase06_candidate_pool_46,46,broad,n_heads_09,0,candidate
mask_88979bd73d45e19b,1111010011101,9,3,5,1,phase06_candidate_pool_46,46,primary_heavy,n_heads_09,0,candidate
mask_b4f27e7bcb898236,0100100001100,4,1,3,0,phase06_candidate_pool_47,47,broad,n_heads_04,0,candidate
mask_06facbdc86464fef,1010000100100,4,2,2,0,phase06_candidate_pool_47,47,primary_heavy,n_heads_04,0,candidate
mask_7160fc6000b0cfda,0100010010110,5,1,3,1,phase06_candidate_pool_47,47,broad,n_heads_05,0,candidate
mask_c89d343660768e89,0101110100000,5,1,4,0,phase06_candidate_pool_47,47,broad,n_heads_05,2,candidate
mask_f45affaebec61359,0000010011101,5,0,4,1,phase06_candidate_pool_47,47,broad,n_heads_05,1,candidate
mask_46640bb2ad8b306d,1011000100001,5,2,2,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_05,1,candidate
mask_d378ea86fd429b9f,1101000000101,5,2,2,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_05,2,candidate
mask_e00f2f379cefa832,0111001000100,5,2,3,0,phase06_candidate_pool_47,47,primary_heavy,n_heads_05,0,candidate
mask_3cd61284932e125c,1000110011010,6,1,4,1,phase06_candidate_pool_47,47,broad,n_heads_06,2,candidate
mask_60a3dcc75fa8d132,0100101100101,6,1,4,1,phase06_candidate_pool_47,47,broad,n_heads_06,3,candidate
mask_7e41d70fb1b8c423,0100110011001,6,1,4,1,phase06_candidate_pool_47,47,broad,n_heads_06,1,candidate
mask_890d08d2dc230e01,0011011100010,6,1,4,1,phase06_candidate_pool_47,47,broad,n_heads_06,0,candidate
mask_16df5fb9f0d10710,0110001001011,6,2,2,2,phase06_candidate_pool_47,47,primary_heavy,n_heads_06,0,candidate
mask_260c97855ce7d2b0,0110101110000,6,2,4,0,phase06_candidate_pool_47,47,primary_heavy,n_heads_06,3,candidate
mask_4322a46f1e578c30,1100001001101,6,2,3,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_06,1,candidate
mask_f7ece3cd7da22f64,0110100001110,6,2,3,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_06,2,candidate
mask_445ab6a53cff4f06,0011110011010,7,1,5,1,phase06_candidate_pool_47,47,broad,n_heads_07,3,candidate
mask_4b6354a903195cdd,0000111101110,7,0,6,1,phase06_candidate_pool_47,47,broad,n_heads_07,2,candidate
mask_c5b6207fa4410d7b,0001111011100,7,0,7,0,phase06_candidate_pool_47,47,broad,n_heads_07,1,candidate
mask_dbe23a5c0ccfc53f,0100111101100,7,1,6,0,phase06_candidate_pool_47,47,broad,n_heads_07,0,candidate
mask_1ddec9b913c4eadb,0111100001110,7,2,4,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_07,3,candidate
mask_8d29a0a1ed67b69a,1111010010001,7,3,3,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_07,2,candidate
mask_8db57dc2ca427eb7,1110010010101,7,3,3,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_07,1,candidate
mask_a9e70fddfe78a1f6,1011000101011,7,2,3,2,phase06_candidate_pool_47,47,primary_heavy,n_heads_07,0,candidate
mask_3275d584f67375f6,1000011110111,8,1,5,2,phase06_candidate_pool_47,47,broad,n_heads_08,2,candidate
mask_47f45a43fcf9680e,1001001111011,8,1,5,2,phase06_candidate_pool_47,47,broad,n_heads_08,1,candidate
mask_f60d3c615d2a3008,0101111010110,8,1,6,1,phase06_candidate_pool_47,47,broad,n_heads_08,0,candidate
mask_35eb9432d8f82e30,1101110111000,8,2,6,0,phase06_candidate_pool_47,47,primary_heavy,n_heads_08,2,candidate
mask_9e7716f44290cbe9,1100111101010,8,2,5,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_08,1,candidate
mask_f79c0db44a2bf425,1111011110000,8,3,5,0,phase06_candidate_pool_47,47,primary_heavy,n_heads_08,0,candidate
mask_d8c937908e936c87,0011111110101,9,1,7,1,phase06_candidate_pool_47,47,broad,n_heads_09,0,candidate
mask_bdb46d33a3707242,1101101110101,9,2,6,1,phase06_candidate_pool_47,47,primary_heavy,n_heads_09,0,candidate
